X,Y,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,CONDICION,GEOGRAFICO,NOMSERV,TIPO,CVE_SERV,AMBITO,icon_url
-116.993262170353,32.4814415498692,"0200400013499038","02","004","0001","3499","038",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"227",Urbana,./4.png
-116.989855410919,32.480878567729,"0200400016385030","02","004","0001","6385","030",En Operación,Instalación de Servicios,Comandancia Regional Sur Margarito Saldaña,Central de Policía,"781",Urbana,
-116.997712230474,32.4821653553921,"0200400013499034","02","004","0001","3499","034",En Operación,Escuela,Abraham Lincoln,Preescolar,"668",Urbana,./1.png
-116.99429835028,32.4792514896915,"0200400013499002","02","004","0001","3499","002",No Aplica,Cementerio,Panteon No. 05,No Aplica,"853",Urbana,./7.png
-116.996650360266,32.4881742472199,"0200400013484047","02","004","0001","3484","047",No Aplica,Mercado,Sano y Punto,No Aplica,"1338",Urbana,./3.png
-116.995867311402,32.4870709412675,"0200400013484042","02","004","0001","3484","042",En Operación,Escuela,Instituto Colinas,Medio Superior,"593",Urbana,./1.png
-116.986839257154,32.4957638223725,"0200400013450018","02","004","0001","3450","018",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"174",Urbana,./4.png
-116.987744751795,32.4923495100256,"0200400013465002","02","004","0001","3465","002",En Operación,Escuela,Irlandes,Preescolar,"683",Urbana,./1.png
-116.98871454111,32.4965710380097,"0200400013450028","02","004","0001","3450","028",En Operación,Escuela,Leona Vicario,Primaria,"768",Urbana,./1.png
-116.988585287316,32.4958113399833,"0200400013450028","02","004","0001","3450","028",En Operación,Escuela,Luz Maria Serradell Romano,Preescolar,"766",Urbana,./1.png
-116.981148112359,32.4946546008687,"0200400013450025","02","004","0001","3450","025",En Operación,Escuela,Leona Vicario Num. 67,Secundaria,"84",Urbana,./1.png
-116.986643671746,32.4967323493096,"0200400013450018","02","004","0001","3450","018",En Operación,Escuela,Instituto Mexico,Preescolar,"765",Urbana,./1.png
-116.967056893006,32.4921459598775,"0200400013431048","02","004","0001","3431","048",En Operación,Instalación Deportiva o Recreativa,Ninguno,Jardín,"183",Urbana,./4.png
-116.958457058816,32.4972981480901,"0200400013431026","02","004","0001","3431","026",No Aplica,Mercado,Soriana,No Aplica,"1316",Urbana,./3.png
-116.959611512254,32.495469938678,"0200400013431026","02","004","0001","3431","026",En Operación,Centro Comercial,Plaza Las Brisas,No Aplica,"1360",Urbana,./9.png
-116.967979713932,32.4951056964648,"0200400013431013","02","004","0001","3431","013",En Operación,Centro de Asistencia Médica,La Mesa Durango,Centro de Salud,"124",Urbana,./6.png
-116.967466827675,32.4963491623991,"0200400013431013","02","004","0001","3431","013",No Aplica,Mercado,Soriana,No Aplica,"1314",Urbana,./3.png
-116.963803764772,32.5008649392064,"0200400013431006","02","004","0001","3431","006",No Aplica,Mercado,Soriana,No Aplica,"1313",Urbana,./3.png
-116.965411109361,32.499078838751,"0200400013431006","02","004","0001","3431","006",En Operación,Centro de Asistencia Médica,Hospital General Regional No. 20 IMSS,Hospital,"16",Urbana,./6.png
-116.964557067202,32.4966204035278,"0200400013431005","02","004","0001","3431","005",No Aplica,Mercado,Calimax,No Aplica,"1315",Urbana,./3.png
-116.977584067377,32.496280256667,"0200400016582065","02","004","0001","6582","065",En Operación,Escuela,La Hacienda Montessori,Primaria,"321",Urbana,./1.png
-116.977239970124,32.4978145196343,"0200400013427037","02","004","0001","3427","037",En Operación,Escuela,Ignacio Ramirez Num. 44,Secundaria,"318",Urbana,./1.png
-116.975264093866,32.4989453912403,"0200400013427024","02","004","0001","3427","024",En Operación,Escuela,Petit Jardin,Preescolar,"770",Urbana,./1.png
-116.974901471987,32.4987438722307,"0200400013427023","02","004","0001","3427","023",En Operación,Escuela,Colegio Kreat,Preescolar,"771",Urbana,./1.png
-116.977488031001,32.5031773172809,"0200400013427009","02","004","0001","3427","009",En Operación,Escuela,Arcoiris Infantil,Preescolar,"353",Urbana,./1.png
-116.978587555938,32.5038374623235,"0200400013427009","02","004","0001","3427","009",En Operación,Templo,"Iglesia Adventista del Septimo Dia ""La Mesa""",No Aplica,"951",Urbana,./0.png
-116.978024539759,32.5019390298587,"0200400013427008","02","004","0001","3427","008",En Operación,Escuela,Mi Pequeño Montessori,Preescolar,"526",Urbana,./1.png
-116.977191173357,32.5009242284252,"0200400013427006","02","004","0001","3427","006",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"178",Urbana,./4.png
-116.973510696485,32.5004014101128,"0200400013427012","02","004","0001","3427","012",En Operación,Escuela,United Californias Academy,Primaria,"769",Urbana,./1.png
-116.986263131517,32.4993623991789,"0200400013412042","02","004","0001","3412","042",En Operación,Escuela,Reyna Isabel,Primaria,"82",Urbana,./1.png
-116.985462598873,32.5022495839744,"0200400013412025","02","004","0001","3412","025",En Operación,Escuela,Montessiru Paolini Taller,Primaria,"524",Urbana,./1.png
-116.978963922704,32.5047730896372,"0200400013412033","02","004","0001","3412","033",No Aplica,Mercado,Soriana,No Aplica,"1369",Urbana,./3.png
-116.979878788601,32.5046073572849,"0200400013412002","02","004","0001","3412","002",En Operación,Escuela,Instituto Radiologico del Noroeste,Medio Superior,"369",Urbana,./1.png
-116.983070758817,32.5077253391841,"0200400013412019","02","004","0001","3412","019",En Operación,Centro Comercial,Plaza Las Palmas,No Aplica,"1267",Urbana,./9.png
-116.983601012198,32.5016857063611,"0200400013412015","02","004","0001","3412","015",En Operación,Templo,Parroquia San Miguel Arcangel,No Aplica,"952",Urbana,./0.png
-116.982451466295,32.5024252637053,"0200400013412003","02","004","0001","3412","003",En Operación,Escuela,Metropolitan Academy,Primaria,"371",Urbana,./1.png
-116.981164246861,32.5040386721519,"0200400013412002","02","004","0001","3412","002",En Operación,Escuela,Centro Infantil Montesquieu A.C,Primaria,"370",Urbana,./1.png
-116.980321393089,32.5076451557609,"0200400013395042","02","004","0001","3395","042",En Operación,Escuela,20 de Noviembre,Primaria,"539",Urbana,./1.png
-116.97246026827,32.5072644179558,"0200400013395023","02","004","0001","3395","023",En Operación,Templo,Parroquia Santa Cecilia,No Aplica,"958",Urbana,./0.png
-116.976839726228,32.5067169186913,"0200400013395016","02","004","0001","3395","016",En Operación,Templo,Iglesia de Cristo,No Aplica,"906",Urbana,./0.png
-116.974713539894,32.5052888900366,"0200400013395013","02","004","0001","3395","013",En Operación,Escuela,Colegio Cri Cri,Primaria,"528",Urbana,./1.png
-117.006553090013,32.5175693798013,"0200400013380006","02","004","0001","3380","006",En Operación,Escuela,Carmen Moreno Corral,Preescolar,"29",Urbana,./1.png
-117.006573060369,32.5171241501431,"0200400013380006","02","004","0001","3380","006",En Operación,Escuela,Miguel Hidalgo,Primaria,"546",Urbana,./1.png
-117.005724123974,32.515535357036,"0200400013380001","02","004","0001","3380","001",No Aplica,Mercado,Sams Club,No Aplica,"551",Urbana,./3.png
-117.000212763284,32.5145191865944,"0200400013380003","02","004","0001","3380","003",En Operación,Escuela,Escuela Secundaria General No. 23 Articulo 123 Constitucional,Secundaria,"547",Urbana,./1.png
-117.002324057202,32.514483894501,"0200400013380003","02","004","0001","3380","003",En Operación,Escuela,Lazaro Cardenas,Secundaria,"550",Urbana,./1.png
-117.000851051892,32.5126794368647,"0200400013380003","02","004","0001","3380","003",En Operación,Templo,Iglesia Catolica Jesús Medico,No Aplica,"965",Urbana,./0.png
-117.002959510216,32.5170980951115,"0200400013380001","02","004","0001","3380","001",En Operación,Escuela,Ruben Roa Arzate,Secundaria,"548",Urbana,./1.png
-117.004181899348,32.5145118580066,"0200400013380001","02","004","0001","3380","001",En Operación,Escuela,Federal Lazaro Cardenas,Medio Superior,"549",Urbana,./1.png
-117.023112322445,32.5224700846136,"0200400013361030","02","004","0001","3361","030",En Operación,Templo,Iglesia Apostolica de la Fe en Cristo,No Aplica,"994",Urbana,./0.png
-117.015824438616,32.5210092525629,"0200400013361019","02","004","0001","3361","019",No Aplica,Instalación Gubernamental,Procuraduria General de la Justicia del Estado,Palacio Municipal,"784",Urbana,./5.png
-117.020652187656,32.5203786275317,"0200400013361023","02","004","0001","3361","023",En Operación,Escuela,Centro Tecnológico Siglo XXI,Secundaria,"786",Urbana,./1.png
-117.016418324754,32.5214144299191,"0200400013361019","02","004","0001","3361","019",No Aplica,Instalación Gubernamental,Centro Estatal de Justicia Alternativa,Palacio Municipal,"785",Urbana,./5.png
-117.016901030023,32.5195617503535,"0200400013361003","02","004","0001","3361","003",En Operación,Escuela,El Pensador Mexicano,Primaria,"617",Urbana,./1.png
-117.019011167974,32.5325259799719,"0200400013357028","02","004","0001","3357","028",No Aplica,Instalación Gubernamental,H. Ayuntamiento de Tijuana,Palacio de Gobierno,"787",Urbana,./5.png
-116.877068298536,32.543201875027,"0200400016332009","02","004","0001","6332","009",No Aplica,Mercado,San Miguelito,No Aplica,"1366",Urbana,./3.png
-116.876426249507,32.5473149504461,"0200400016347003","02","004","0001","6347","003",En Operación,Escuela,Jaime Nuno,Preescolar,"420",Urbana,./1.png
-116.876407127837,32.5478437831404,"0200400016347002","02","004","0001","6347","002",En Operación,Escuela,Secundaria General Num. 117,Secundaria,"95",Urbana,./1.png
-116.884247211306,32.5521856602921,"0200400016332007","02","004","0001","6332","007",En Operación,Escuela,24 de Febrero,Primaria,"421",Urbana,./1.png
-116.903306572154,32.5377759082942,"0200400016328011","02","004","0001","6328","011",No Aplica,Mercado,Super Ley,No Aplica,"1320",Urbana,./3.png
-117.089786954985,32.5106283495924,"0200400016313008","02","004","0001","6313","008",En Operación,Escuela,Primavera,Preescolar,"69",Urbana,./1.png
-117.091139448617,32.5199633937323,"0200400016309008","02","004","0001","6309","008",En Operación,Templo,Las Flores,No Aplica,"1110",Urbana,./0.png
-117.097152120119,32.5104239196493,"0200400016309022","02","004","0001","6309","022",En Operación,Escuela,Frida Kahlo Calderon,Preescolar,"486",Urbana,./1.png
-117.097535218435,32.5093116074037,"0200400016309021","02","004","0001","6309","021",No Aplica,Mercado,Abarrotes Las Palomas,No Aplica,"1331",Urbana,./3.png
-117.09440695047,32.5227479138773,"0200400016309013","02","004","0001","6309","013",No Aplica,Plaza,Ninguno,No Aplica,"199",Urbana,./2.png
-116.886255519813,32.457009449753,"0200400015974001","02","004","0001","5974","001",En Operación,Escuela,Centauro del Norte,Primaria,"473",Urbana,./1.png
-116.887419170489,32.4582577200539,"0200400015974001","02","004","0001","5974","001",No Aplica,Plaza,Ninguno,No Aplica,"188",Urbana,./2.png
-116.852534035589,32.467143827903,020040001596A014,"02","004","0001",596A,"014",En Operación,Escuela,Julia Ambros,Preescolar,"503",Urbana,./1.png
-116.867566339854,32.5037469196797,"0200400015940039","02","004","0001","5940","039",En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva Villa Fontana,Estadio,"234",Urbana,./4.png
-116.865861769645,32.5037016502065,"0200400015940039","02","004","0001","5940","039",En Operación,Centro de Asistencia Médica,Issstecali,Hospital,"19",Urbana,./6.png
-116.865312121599,32.5049253312462,"0200400015940018","02","004","0001","5940","018",No Aplica,Mercado,Calimax,No Aplica,"1327",Urbana,./3.png
-116.866700119636,32.5048541795967,"0200400015940008","02","004","0001","5940","008",No Aplica,Instalación Gubernamental,La Presa,Palacio Municipal,"778",Urbana,./5.png
-116.983513064032,32.4618227017238,"0200400015921003","02","004","0001","5921","003",No Aplica,Mercado,Calimax,No Aplica,"1339",Urbana,./3.png
-116.845700770477,32.517454679993,"0200400015902046","02","004","0001","5902","046",En Operación,Templo,Templo Sion,No Aplica,"1041",Urbana,./0.png
-116.847762110234,32.5203807403518,"0200400015902021","02","004","0001","5902","021",En Operación,Templo,Iglesia Emaus,No Aplica,"1068",Urbana,./0.png
-116.855308519523,32.5243463501198,"0200400015902019","02","004","0001","5902","019",En Operación,Escuela,Escuela Secundaria General Num. 114,Secundaria,"90",Urbana,./1.png
-116.855993349863,32.523581429644,"0200400015902019","02","004","0001","5902","019",En Operación,Escuela,Colegio de Estudios Cientificos y Tecnologicos Plantel Altiplano,Medio Superior,"91",Urbana,./1.png
-116.85280531984,32.5233729998785,"0200400015902004","02","004","0001","5902","004",No Aplica,Mercado,Ninguno,No Aplica,"1353",Urbana,./3.png
-116.855103502093,32.524687842763,020040001589A001,"02","004","0001",589A,"001",En Operación,Escuela,Sixto Acevedo Perez,Primaria,"89",Urbana,./1.png
-116.860859879781,32.5037377096265,"0200400015866020","02","004","0001","5866","020",En Operación,Escuela,Mision de las Californias,Primaria,"316",Urbana,./1.png
-116.860515949919,32.5040322902385,"0200400015866020","02","004","0001","5866","020",En Operación,Escuela,Niños de Tijuana,Preescolar,"317",Urbana,./1.png
-116.861310506496,32.5046343416191,"0200400015851024","02","004","0001","5851","024",En Operación,Templo,Parroquia San Martin Caballero,No Aplica,"914",Urbana,./0.png
-116.859015161026,32.5074741868225,"0200400015851016","02","004","0001","5851","016",En Operación,Escuela,Cucapah,Preescolar,"105",Urbana,./1.png
-116.862470689653,32.507611920011,"0200400015851012","02","004","0001","5851","012",En Operación,Instalación Diversa,Ninguno,Gasolinera,"1386",Urbana,./8.png
-116.891096480456,32.4981296498653,"0200400015832018","02","004","0001","5832","018",En Operación,Centro Comercial,Plaza del Colorado,No Aplica,"1354",Urbana,./9.png
-116.890622259947,32.4974291798001,"0200400015832018","02","004","0001","5832","018",En Operación,Escuela,Num. 33,Secundaria,"442",Urbana,./1.png
-116.895538090229,32.4992158601244,"0200400015809023","02","004","0001","5809","023",En Operación,Escuela,Colegio Floresta,Primaria,"459",Urbana,./1.png
-116.890257249484,32.4987381201023,"0200400015809002","02","004","0001","5809","002",No Aplica,Mercado,Calimax,No Aplica,"1365",Urbana,./3.png
-116.893205880541,32.5020912803715,"0200400015781039","02","004","0001","5781","039",No Aplica,Mercado,Super Ley,No Aplica,"1371",Urbana,./3.png
-116.902192420339,32.5033011803438,"0200400015777018","02","004","0001","5777","018",En Operación,Centro de Asistencia Médica,Unidad Medica Familiar,Centro de Salud,"60",Urbana,./6.png
-116.912222629679,32.4758186001312,"0200400015743042","02","004","0001","5743","042",En Operación,Escuela,Colegio Cuspide,Primaria,"108",Urbana,./1.png
-116.912782090266,32.473179320284,"0200400015743001","02","004","0001","5743","001",En Operación,Escuela,Secundaria Tecnica Num. 26 Cerro Colorado,Secundaria,"292",Urbana,./1.png
-116.9127628852,32.4852159537612,020040001571A019,"02","004","0001",571A,"019",En Operación,Escuela,Colegio Carlos  Araiza Peña,Primaria,"288",Urbana,./1.png
-116.922919133704,32.512098683465,"0200400015705032","02","004","0001","5705","032",En Operación,Escuela,Num. 21,Secundaria,"774",Urbana,./1.png
-116.916965506641,32.5184920187296,"0200400015692079","02","004","0001","5692","079",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"152",Urbana,./4.png
-116.923409629577,32.5087501797672,"0200400015692025","02","004","0001","5692","025",En Operación,Templo,Iglesia de Jesucristo de Los Santos de los Últimos Dias,No Aplica,"900",Urbana,./0.png
-116.924319479995,32.519531492965,"0200400015692024","02","004","0001","5692","024",En Operación,Templo,Salón del Reino de Los Testigos de Jehova,No Aplica,"1249",Urbana,./0.png
-116.888613719871,32.4716220601529,"0200400015673059","02","004","0001","5673","059",En Operación,Escuela,Conafe,Primaria,"110",Urbana,./1.png
-116.894206109563,32.4588031501798,"0200400015673036","02","004","0001","5673","036",No Aplica,Mercado,Soriana,No Aplica,"1374",Urbana,./3.png
-116.889778519872,32.460969420335,"0200400015673025","02","004","0001","5673","025",En Operación,Escuela,Instituto Libertad Horizonte,Primaria,"324",Urbana,./1.png
-116.922890631266,32.5469998432211,"0200400015654005","02","004","0001","5654","005",En Operación,Escuela,Cencalli,Preescolar,"433",Urbana,./1.png
-116.921129033341,32.5470376243644,"0200400015654003","02","004","0001","5654","003",En Operación,Templo,Iglesia Niño de Praga,No Aplica,"1080",Urbana,./0.png
-117.025628203568,32.4881299458359,"0200400015635034","02","004","0001","5635","034",En Operación,Templo,Iglesia Adventista del Septimo Dia El Ruby,No Aplica,"919",Urbana,./0.png
-117.025037481416,32.488347563202,"0200400015635015","02","004","0001","5635","015",En Operación,Templo,Ninguno,No Aplica,"1172",Urbana,./0.png
-117.02470508961,32.488760031599,"0200400015635018","02","004","0001","5635","018",No Aplica,Mercado,Los 7 Gallos,No Aplica,"1393",Urbana,./3.png
-117.019114167483,32.4916781217474,"0200400015635014","02","004","0001","5635","014",En Operación,Escuela,Del Cobre,Primaria,"746",Urbana,./1.png
-117.017374950386,32.4894716376439,"0200400015635010","02","004","0001","5635","010",En Operación,Escuela,Colegio Juan Bosco,Primaria,"311",Urbana,./1.png
-117.016786400148,32.4896888264935,"0200400015635010","02","004","0001","5635","010",En Operación,Escuela,Juan Bosco de la Fuente Tijuana,Medio Superior,"747",Urbana,./1.png
-117.01826809428,32.4929090021011,"0200400015635009","02","004","0001","5635","009",En Operación,Templo,Iglesia Aposento Alto Tejamen,No Aplica,"1143",Urbana,./0.png
-117.020025682361,32.4886810002539,"0200400015635001","02","004","0001","5635","001",En Operación,Templo,Ninguno,No Aplica,"1166",Urbana,./0.png
-116.998343690764,32.4921439978054,"0200400015616004","02","004","0001","5616","004",En Operación,Escuela,Luz Maria Serradell,Primaria,"684",Urbana,./1.png
-117.002754349902,32.492279850358,"0200400015601034","02","004","0001","5601","034",En Operación,Instalación Deportiva o Recreativa,Hacienda Agua Caliente,Parque,"223",Urbana,./4.png
-117.097937167406,32.5135337722403,"0200400015599010","02","004","0001","5599","010",En Operación,Templo,El Nuevo Pacto,No Aplica,"1112",Urbana,./0.png
-116.935342120426,32.4691083200952,"0200400015565019","02","004","0001","5565","019",En Operación,Templo,Parroquia San Ramon Nonato,No Aplica,"980",Urbana,./0.png
-117.016603615294,32.5304163023111,"0200400013357019","02","004","0001","3357","019",No Aplica,Instalación Gubernamental,Gobierno del Estado de Baja California,Palacio de Gobierno,"788",Urbana,./5.png
-117.017563388348,32.5237651828711,"0200400013357015","02","004","0001","3357","015",No Aplica,Mercado,Calimax,No Aplica,"1281",Urbana,./3.png
-117.021155397931,32.5291151405101,"0200400013357004","02","004","0001","3357","004",No Aplica,Mercado,Soriana,No Aplica,"1280",Urbana,./3.png
-117.007418545369,32.529305405834,"0200400013342038","02","004","0001","3342","038",En Operación,Escuela,Mi Mundo de Colores,Preescolar,"586",Urbana,./1.png
-117.006276399193,32.5282821196262,"0200400013342034","02","004","0001","3342","034",En Operación,Templo,Parroquia del Santo Angel,No Aplica,"1306",Urbana,./0.png
-117.007156404167,32.5279582058138,"0200400013342035","02","004","0001","3342","035",En Operación,Escuela,Rosaura Zapata,Primaria,"587",Urbana,./1.png
-117.001690563065,32.5230877351969,"0200400013342031","02","004","0001","3342","031",En Operación,Templo,Iglesia San Felipe de Jesús,No Aplica,"963",Urbana,./0.png
-117.003275813598,32.523374008374,"0200400013342012","02","004","0001","3342","012",En Operación,Templo,La Iglesia de Jesucristo de Los Santos de los Últimos Días,No Aplica,"964",Urbana,./0.png
-117.003539012878,32.5264842161433,"0200400013342042","02","004","0001","3342","042",En Operación,Escuela,Defensores de Baja California,Primaria,"585",Urbana,./1.png
-117.006112521812,32.5335705592092,"0200400013338024","02","004","0001","3338","024",En Operación,Templo,Iglesia Bautista Conservadora Berea,No Aplica,"1307",Urbana,./0.png
-116.99888375678,32.5295201202281,"0200400013323026","02","004","0001","3323","026",En Operación,Escuela,Manuel Quiros Labastida,Primaria,"580",Urbana,./1.png
-116.993277629776,32.5289541996798,"0200400013319014","02","004","0001","3319","014",En Operación,Escuela,General Rodolfo Sanchez Taboada,Primaria,"577",Urbana,./1.png
-116.993993511318,32.529051885928,"0200400013319010","02","004","0001","3319","010",En Operación,Templo,Nuestra Señora de la Soledad,No Aplica,"1274",Urbana,./0.png
-116.993226819696,32.5328860832079,"0200400013319007","02","004","0001","3319","007",En Operación,Escuela,Nicolas Bravo,Primaria,"579",Urbana,./1.png
-116.993589223985,32.5322509004508,"0200400013319006","02","004","0001","3319","006",En Operación,Escuela,Jose Ma. Morelos y Pavon,Preescolar,"578",Urbana,./1.png
-116.993322225863,32.531771112068,"0200400013319001","02","004","0001","3319","001",En Operación,Templo,Casa de Dios y Puerta del Cielo,No Aplica,"1276",Urbana,./0.png
-116.968618597078,32.5216409259618,"0200400013304053","02","004","0001","3304","053",En Operación,Templo,Parroquia Divino Maestro,No Aplica,"921",Urbana,./0.png
-116.972494948461,32.5256024542681,"0200400013304012","02","004","0001","3304","012",En Operación,Escuela,Juan Escutia,Primaria,"571",Urbana,./1.png
-116.971903217352,32.5255980498698,"0200400013304012","02","004","0001","3304","012",En Operación,Escuela,Num. 72 Ignacio Manuel Altamirano,Secundaria,"570",Urbana,./1.png
-116.971098819875,32.5247343201675,"0200400013304011","02","004","0001","3304","011",En Operación,Escuela,Naciones Unidas,Preescolar,"591",Urbana,./1.png
-116.979185556192,32.5254239023877,"0200400013291041","02","004","0001","3291","041",En Operación,Escuela,Escuela Secundaria General Num. 59,Secundaria,"554",Urbana,./1.png
-116.978477199229,32.5286697143541,"0200400013291034","02","004","0001","3291","034",No Aplica,Mercado,Soriana,No Aplica,"1330",Urbana,./3.png
-116.975177370342,32.524147999559,"0200400013291016","02","004","0001","3291","016",En Operación,Instalación Deportiva o Recreativa,Otay 2,Parque,"179",Urbana,./4.png
-116.987495019718,32.5300268497843,"0200400013272002","02","004","0001","3272","002",En Operación,Escuela,Instituto Tecnologico Tijuana,Superior,"357",Urbana,./1.png
-116.999913318338,32.5393382841264,"0200400013253034","02","004","0001","3253","034",En Operación,Escuela,El Arcoiris Magico,Preescolar,"584",Urbana,./1.png
-116.998346744095,32.5359110310174,"0200400013253010","02","004","0001","3253","010",En Operación,Escuela,Fernando Montes de Oca,Preescolar,"583",Urbana,./1.png
-116.998243008859,32.5389508914231,"0200400013249007","02","004","0001","3249","007",En Operación,Escuela,Emma A. de Bustamante,Primaria,"582",Urbana,./1.png
-116.997767618113,32.538998835007,"0200400013249007","02","004","0001","3249","007",En Operación,Escuela,Emma A. de Bustamante,Secundaria,"581",Urbana,./1.png
-117.008497137566,32.5343495040328,"0200400013234027","02","004","0001","3234","027",En Operación,Escuela,Pequeño Mundo,Preescolar,"557",Urbana,./1.png
-117.073953214105,32.5198052325555,"0200400012950019","02","004","0001","2950","019",En Operación,Escuela,Prof. Francisco Canett Meza Num. 4,Secundaria,"650",Urbana,./1.png
-117.034549904556,32.5325386830947,"0200400012946006","02","004","0001","2946","006",En Operación,Escuela,Alba Roja,Secundaria,"260",Urbana,./1.png
-117.055878469556,32.5366569609131,"0200400012927038","02","004","0001","2927","038",No Aplica,Cementerio,Panteon No. 1,No Aplica,"854",Urbana,./7.png
-117.048721474242,32.5337035189937,"0200400012927031","02","004","0001","2927","031",En Operación,Escuela,Preparatoria Hidalgo,Medio Superior,"701",Urbana,./1.png
-117.04749141219,32.5343333014133,"0200400012927031","02","004","0001","2927","031",En Operación,Templo,Primera Iglesia Bautista,No Aplica,"1015",Urbana,./0.png
-117.046758746908,32.5344104487537,"0200400012927030","02","004","0001","2927","030",En Operación,Centro de Asistencia Médica,Guadalajara,Hospital,"35",Urbana,./6.png
-117.046619590967,32.5335588949707,"0200400012927030","02","004","0001","2927","030",En Operación,Templo,San Francisco de Asis,No Aplica,"1014",Urbana,./0.png
-117.045567259916,32.5349506796464,"0200400012927029","02","004","0001","2927","029",En Operación,Escuela,Colegio Cristobal Colon de Tijuana,Medio Superior,"654",Urbana,./1.png
-117.045651200089,32.5356581503657,"0200400012927029","02","004","0001","2927","029",En Operación,Escuela,Colegio Cristobal Colon de Tijuana,Primaria,"655",Urbana,./1.png
-117.046352017671,32.5390071176647,"0200400012927026","02","004","0001","2927","026",En Operación,Escuela,Lic. Gabriel Ramos Millan Num. 43,Primaria,"533",Urbana,./1.png
-117.047677422063,32.540581947179,"0200400012927026","02","004","0001","2927","026",En Operación,Instalación de Servicios,Ninguno,Central de Policía,"780",Urbana,
-117.066193961959,32.5363342358358,"0200400012912027","02","004","0001","2912","027",En Operación,Escuela,Secundaria General Num. 61 Frontera Tijuana,Secundaria,"705",Urbana,./1.png
-117.057553336215,32.5397592745935,"0200400012912016","02","004","0001","2912","016",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"157",Urbana,./4.png
-117.064496773381,32.5352187568996,"0200400012912011","02","004","0001","2912","011",En Operación,Templo,Parroquia del Señor San Jose,No Aplica,"869",Urbana,./0.png
-117.059245900963,32.5346864287289,"0200400012912010","02","004","0001","2912","010",En Operación,Templo,La Iglesia de Dios,No Aplica,"1226",Urbana,./0.png
-117.061349033486,32.5384457832364,"0200400012912008","02","004","0001","2912","008",No Aplica,Cementerio,Panteon No. 2,No Aplica,"855",Urbana,./7.png
-117.060559999965,32.5370420626719,"0200400012912008","02","004","0001","2912","008",En Operación,Escuela,Castillo de Rosas,Preescolar,"446",Urbana,./1.png
-117.060434153985,32.537489427985,"0200400012912008","02","004","0001","2912","008",En Operación,Escuela,Naciones Unidas,Primaria,"687",Urbana,./1.png
-117.063639140331,32.5374065097786,"0200400012912007","02","004","0001","2912","007",En Operación,Escuela,Preparatoria Municipal Manuel Gómez Morin,Medio Superior,"706",Urbana,./1.png
-117.073259713983,32.5313294459693,"0200400012908024","02","004","0001","2908","024",En Operación,Escuela,Cenyca Soler,Medio Superior,"710",Urbana,./1.png
-117.071570002074,32.532650982249,"0200400012908022","02","004","0001","2908","022",En Operación,Escuela,Colegio Cadi,Medio Superior,"711",Urbana,./1.png
-117.075950529608,32.533016575611,"0200400012908014","02","004","0001","2908","014",En Operación,Escuela,General Leandro Valle,Primaria,"712",Urbana,./1.png
-117.07406138498,32.5362727689024,"0200400012908011","02","004","0001","2908","011",En Operación,Templo,Parroquia Dulce Nombre de Maria,No Aplica,"871",Urbana,./0.png
-117.077990079952,32.531729550082,"0200400012895031","02","004","0001","2895","031",En Operación,Escuela,Fray Junipero Sierra,Preescolar,"713",Urbana,./1.png
-117.077955247929,32.5352293983496,"0200400012895014","02","004","0001","2895","014",En Operación,Templo,Iglesia Epifania,No Aplica,"872",Urbana,./0.png
-117.080123847081,32.533353802154,"0200400012895009","02","004","0001","2895","009",En Operación,Templo,Iglesia Bautista Principe Azul,No Aplica,"874",Urbana,./0.png
-117.073232823984,32.4962828921524,"0200400012880014","02","004","0001","2880","014",En Operación,Templo,Ninguno,No Aplica,"1",Urbana,./0.png
-117.083301969255,32.4825076666726,"0200400012876028","02","004","0001","2876","028",En Operación,Templo,Príncipe de Paz,No Aplica,"302",Urbana,./0.png
-116.963867659571,32.4579171802888,"0200400012861004","02","004","0001","2861","004",En Operación,Escuela,Fray Junipero Sierra,Primaria,"522",Urbana,./1.png
-116.955822030405,32.4575952686497,"0200400012857016","02","004","0001","2857","016",En Operación,Templo,Iglesia Agua de Vida,No Aplica,"1",Urbana,./0.png
-116.953354250188,32.4594294501648,"0200400012857062","02","004","0001","2857","062",En Operación,Escuela,Centenario,Preescolar,"358",Urbana,./1.png
-116.952407333833,32.4610018683574,"0200400012857055","02","004","0001","2857","055",En Operación,Templo,Lirio de los Valles,No Aplica,"1130",Urbana,./0.png
-116.961060028021,32.4547397225463,"0200400012861067","02","004","0001","2861","067",En Operación,Templo,Calvary Chapel,No Aplica,"1",Urbana,./0.png
-116.958818819759,32.459302889819,"0200400012857013","02","004","0001","2857","013",En Operación,Templo,Ninguno,No Aplica,"1129",Urbana,./0.png
-116.961516780457,32.459214290033,"0200400012857001","02","004","0001","2857","001",En Operación,Templo,Santa Sion Iglesia Cristiana,No Aplica,"1133",Urbana,./0.png
-116.9582643503,32.4615367822661,"0200400012857001","02","004","0001","2857","001",En Operación,Escuela,Francisco Villa,Primaria,"595",Urbana,./1.png
